shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival," ""Result""",conflict_type,conflict_severity,conflict_date,conflict_region,weather_location,weather_range,weather_azimuth,origin_location_encoded,destination_location_encoded,conflict_severity_encoded,region_Ethiopia,region_India,region_Myanmar,region_Nigeria,region_Pakistan,region_South Sudan,region_Ukraine,mode_Air,mode_Land,mode_Sea,conflict_type_encoded,weather_azimuth_angle,weather_azimuth_sin,weather_azimuth_cos,weather_location_encoded,shipment_day,shipment_month,shipment_year,shipment_weekday,shipping_duration_days,arrival_day,arrival_month,arrival_year,arrival_weekday
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,NORGE,0.38,NE,557,557,0,False,True,False,False,False,False,False,True,False,False,0,45.0,0.7071067812,0.7071067812,15,1,8,2024,3,11,12,8,2024,0
1914,TIOGA,38.0229,-94.6432,CUSTER,43.73,-103.44,2023-09-01,Air,6925,6937.37,2023-09-26,,Armed Conflict,Moderate,2023-09-10,India,COFFEYVILLE,4.1,ESE,80,80,1,False,True,False,False,False,False,False,True,False,False,5,112.5,0.9238795325,-0.3826834324,10,1,9,2023,4,25,26,9,2023,1
1590,SOUTH LUNENBURG,37.82,-86.5812,LAS VEGAS HNDRSN SKY,36.0082,-115.0786,2023-09-01,Land,1213,8443.73,2023-09-28,,Riots,Low,2023-09-06,India,NEWBURGH,2.0,ENE,39,39,0,False,True,False,False,False,False,False,False,True,False,2,67.5,0.9238795325,0.3826834324,2,1,9,2023,4,27,28,9,2023,3
2715,RALPH,35.2879,-80.8123,(DPG)MICHAEL AAF DUG,40.1569,-112.8937,2024-09-01,Air,7603,1828.92,2024-09-20,,Strike,High,2024-08-24,Ethiopia,FOREST ACRES,1.24,SE,197,197,2,True,False,False,False,False,False,False,True,False,False,1,135.0,0.7071067812,-0.7071067812,44,1,9,2024,6,19,20,9,2024,4
1405,MODOC,36.6357,-96.4,SENECA CREEK,39.3,-76.38,2023-09-01,Sea,8360,9467.44,2023-09-07,,Armed Conflict,Moderate,2023-09-10,India,GROVE,2.17,SW,154,154,1,False,True,False,False,False,False,False,False,False,True,5,225.0,-0.7071067812,-0.7071067812,9,1,9,2023,4,6,7,9,2023,3
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,RED HILL,2.77,E,286,286,2,True,False,False,False,False,False,False,False,False,True,1,90.0,1.0,6.123233996e-17,22,1,9,2024,6,6,7,9,2024,5
2814,WARRENTON,37.33,-82.1991,KENNEBUNK LOWER VLG,43.38,-70.53,2023-09-01,Sea,9593,5455.27,2023-09-05,,Political Protest,Moderate,2023-08-30,India,MIDDLESBORO,0.67,NE,126,126,1,False,True,False,False,False,False,False,False,False,True,0,45.0,0.7071067812,0.7071067812,20,1,9,2023,4,4,5,9,2023,1
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,LARGENT,0.98,NNE,517,517,0,False,True,False,False,False,False,False,True,False,False,0,22.5,0.3826834324,0.9238795325,3,1,8,2024,3,12,13,8,2024,1
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,CONOVER,1.2,E,329,329,3,False,False,False,False,False,False,True,True,False,False,4,90.0,1.0,6.123233996e-17,4,1,7,2023,5,18,19,7,2023,2
1056,SCIOTA,39.16,-83.2133,REEDLEY AIRPORT,36.6595,-119.4555,2023-01-01,Sea,4063,7382.52,2023-01-15,,Strike,High,2023-01-07,Nigeria,WILLOWVILLE,1.28,WNW,221,221,2,False,False,False,True,False,False,False,False,False,True,1,292.5,-0.9238795325,0.3826834324,6,1,1,2023,6,14,15,1,2023,6
3831,(CPR)NATRONA CO ARPT,36.805,-94.5238,ROBERTSON FORK,35.3022,-86.9512,2023-02-01,Sea,6104,1474.84,2023-02-18,,Border Skirmish,Low,2023-01-23,Pakistan,BRUNO,1.38,S,163,163,0,False,False,False,False,True,False,False,False,False,True,4,180.0,1.224646799e-16,-1.0,2,1,2,2023,2,17,18,2,2023,5
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,MERRIFIELD,1.53,SW,774,774,0,False,True,False,False,False,False,False,False,True,False,0,225.0,-0.7071067812,-0.7071067812,9,1,8,2024,3,14,15,8,2024,3
2987,PURRYSBURG,37.2902,-91.18,PRINCETON,32.5758,-93.5152,2023-07-01,Sea,4801,9453.09,2023-07-30,,Riots,Critical,2023-07-11,India,GUM CORNERS,1.36,WNW,103,103,3,False,True,False,False,False,False,False,False,False,True,2,292.5,-0.9238795325,0.3826834324,11,1,7,2023,5,29,30,7,2023,6
804,DOVER,37.162,-79.78,BURNING SPGS,37.2366,-83.7883,2024-09-01,Sea,7062,6615.93,2024-09-12,,Strike,High,2024-08-24,Ethiopia,DYKE,2.93,E,327,327,2,True,False,False,False,False,False,False,False,False,True,1,90.0,1.0,6.123233996e-17,8,1,9,2024,6,11,12,9,2024,3
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,RICHARDSON COVE,2.0,WSW,205,205,2,True,False,False,False,False,False,False,True,False,False,1,247.5,-0.9238795325,-0.3826834324,39,1,9,2024,6,19,20,9,2024,4
566,KIROLI WOODS,34.8695,-90.94,OELRICHS,43.19,-103.0,2023-07-01,Land,8146,6417.22,2023-07-24,,Riots,Critical,2023-07-11,India,CAVELL,1.16,NNE,38,38,3,False,True,False,False,False,False,False,False,True,False,2,22.5,0.3826834324,0.9238795325,5,1,7,2023,5,23,24,7,2023,0
2987,PURRYSBURG,37.2902,-91.18,PRINCETON,32.5758,-93.5152,2023-07-01,Sea,4801,9453.09,2023-07-30,,Riots,Critical,2023-07-11,India,DE SOTO,0.0,N,103,103,3,False,True,False,False,False,False,False,False,False,True,2,0.0,0.0,1.0,2,1,7,2023,5,29,30,7,2023,6
1405,MODOC,36.6357,-96.4,SENECA CREEK,39.3,-76.38,2023-09-01,Sea,8360,9467.44,2023-09-07,,Armed Conflict,Moderate,2023-09-10,India,DUQUESNE,0.69,S,154,154,1,False,True,False,False,False,False,False,False,False,True,5,180.0,1.224646799e-16,-1.0,4,1,9,2023,4,6,7,9,2023,3
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,GASSAWAY,0.0,N,266,266,0,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,5,1,8,2024,3,22,23,8,2024,4
3111,SABLE,39.9,-80.628,MADISON,38.6748,-122.0033,2023-01-01,Sea,6035,9623.24,2023-01-10,,Strike,High,2023-01-07,Nigeria,WARNER,2.42,WSW,90,90,2,False,False,False,True,False,False,False,False,False,True,1,247.5,-0.9238795325,-0.3826834324,16,1,1,2023,6,9,10,1,2023,1
4680,EL PORTAL,36.1962,-81.8455,DOUGHERTY,34.4076,-96.9336,2024-09-01,Air,4799,4248.81,2024-09-10,,Strike,High,2024-08-24,Ethiopia,PIGEON FORGE,8.0,NE,226,226,2,True,False,False,False,False,False,False,True,False,False,1,45.0,0.7071067812,0.7071067812,19,1,9,2024,6,9,10,9,2024,1
2755,TOLEDO BEND RES NORT,33.9388,-98.7113,(NBC)MCAS BEAUFORT,32.49,-80.7,2024-04-01,Land,7361,8386.19,2024-04-20,,Political Protest,Moderate,2024-04-09,Ethiopia,STAMFORD ARLEDGE ARP,0.9,SE,134,134,1,True,False,False,False,False,False,False,False,True,False,0,135.0,0.7071067812,-0.7071067812,3,1,4,2024,0,19,20,4,2024,5
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,KEENE,1.0,SSE,286,286,2,True,False,False,False,False,False,False,False,False,True,1,157.5,0.3826834324,-0.9238795325,10,1,9,2024,6,6,7,9,2024,5
2169,BREAKS,39.2692,-93.26,RIVERSIDE,42.1486,-77.0802,2023-08-01,Land,7802,7311.92,2023-08-14,,Political Protest,Low,2023-07-24,Myanmar,MODENA,2.67,ENE,57,57,0,False,False,True,False,False,False,False,False,True,False,0,67.5,0.9238795325,0.3826834324,11,1,8,2023,1,13,14,8,2023,0
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,WATSON,0.7,W,630,630,0,False,True,False,False,False,False,False,True,False,False,0,270.0,-1.0,-1.836970199e-16,9,1,8,2024,3,7,8,8,2024,3
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,WEDDELL,1.79,SE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,135.0,0.7071067812,-0.7071067812,5,1,7,2023,5,15,16,7,2023,6
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,SYLVANIA,2.22,SW,329,329,3,False,False,False,False,False,False,True,False,False,True,4,225.0,-0.7071067812,-0.7071067812,9,1,7,2023,5,15,16,7,2023,6
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,WARMINSTER,1.31,ENE,630,630,0,False,True,False,False,False,False,False,True,False,False,0,67.5,0.9238795325,0.3826834324,81,1,8,2024,3,7,8,8,2024,3
1405,MODOC,36.6357,-96.4,SENECA CREEK,39.3,-76.38,2023-09-01,Sea,8360,9467.44,2023-09-07,,Armed Conflict,Moderate,2023-09-10,India,GROVE,0.0,N,154,154,1,False,True,False,False,False,False,False,False,False,True,5,0.0,0.0,1.0,9,1,9,2023,4,6,7,9,2023,3
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,WORSHAM,0.55,E,346,277,0,False,True,False,False,False,False,False,False,False,True,0,90.0,1.0,6.123233996e-17,30,1,8,2024,3,24,25,8,2024,6
3245,WEST CITY,40.789,-80.859,FISH CAMP,37.4381,-119.6446,2023-01-01,Air,3377,9392.06,2023-01-07,,Strike,High,2023-01-07,Nigeria,LEITH,0.24,SW,69,69,2,False,False,False,True,False,False,False,True,False,False,1,225.0,-0.7071067812,-0.7071067812,60,1,1,2023,6,6,7,1,2023,5
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,GOUGH,0.96,SSE,299,299,3,False,False,False,False,False,False,True,True,False,False,4,157.5,0.3826834324,-0.9238795325,11,1,7,2023,5,28,29,7,2023,5
2488,MT AIRY,32.8098,-89.3178,MT HOPE,37.8886,-81.1734,2025-02-01,Sea,8321,712.61,2025-02-25,,Riots,Critical,2025-02-02,Myanmar,FAIRVIEW,2.21,ESE,34,34,3,False,False,True,False,False,False,False,False,False,True,2,112.5,0.9238795325,-0.3826834324,33,1,2,2025,5,24,25,2,2025,1
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,TEN MILE,0.88,NE,346,277,0,False,True,False,False,False,False,False,False,False,True,0,45.0,0.7071067812,0.7071067812,9,1,8,2024,3,24,25,8,2024,6
2755,TOLEDO BEND RES NORT,33.9388,-98.7113,(NBC)MCAS BEAUFORT,32.49,-80.7,2024-04-01,Land,7361,8386.19,2024-04-20,,Political Protest,Moderate,2024-04-09,Ethiopia,HASLET,1.9,SSW,134,134,1,True,False,False,False,False,False,False,False,True,False,0,202.5,-0.3826834324,-0.9238795325,3,1,4,2024,0,19,20,4,2024,5
1112,CHEF MENTEUR,32.5443,-94.1547,SACRAMENTO,38.548,-121.4721,2023-03-01,Sea,7191,8593.4,2023-03-19,,Riots,Low,2023-02-19,Ethiopia,MANSFIELD,0.59,E,144,144,0,True,False,False,False,False,False,False,False,False,True,2,90.0,1.0,6.123233996e-17,12,1,3,2023,2,18,19,3,2023,6
1405,MODOC,36.6357,-96.4,SENECA CREEK,39.3,-76.38,2023-09-01,Sea,8360,9467.44,2023-09-07,,Armed Conflict,Moderate,2023-09-10,India,MARION,0.54,E,154,154,1,False,True,False,False,False,False,False,False,False,True,5,90.0,1.0,6.123233996e-17,23,1,9,2023,4,6,7,9,2023,3
4801,COALMONT,32.327,-96.13,GIRVAN,40.4904,-122.394,2023-03-01,Land,9731,812.61,2023-03-21,,Riots,Low,2023-02-19,Ethiopia,ROANOKE VLY ARPT,3.87,SSW,263,263,0,True,False,False,False,False,False,False,False,True,False,2,202.5,-0.3826834324,-0.9238795325,13,1,3,2023,2,20,21,3,2023,1
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,EVERMAN,1.35,WSW,245,245,0,True,False,False,False,False,False,False,False,True,False,2,247.5,-0.9238795325,-0.3826834324,16,1,3,2023,2,10,11,3,2023,5
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,MOSELLE,3.0,NNW,242,242,3,False,False,False,False,False,False,True,True,False,False,4,337.5,-0.3826834324,0.9238795325,6,1,7,2023,5,4,5,7,2023,2
4781,BARCELONETA,34.8,-82.23,BLAKELY,31.3411,-84.93,2024-02-01,Sea,2280,989.21,2024-02-07,,Political Protest,High,2024-02-01,India,WILLIAMSTON,1.57,SSE,79,79,2,False,True,False,False,False,False,False,False,False,True,0,157.5,0.3826834324,-0.9238795325,4,1,2,2024,3,6,7,2,2024,2
4356,SANDERSON,40.17,-92.94,CAROL BEACH,42.5409,-87.8149,2023-08-01,Sea,1436,6718.38,2023-08-18,,Political Protest,Low,2023-07-24,Myanmar,LOMAX,4.44,SW,72,72,0,False,False,True,False,False,False,False,False,False,True,0,225.0,-0.7071067812,-0.7071067812,4,1,8,2023,1,17,18,8,2023,4
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,DRIGGER XRDS,2.15,NNW,299,299,3,False,False,False,False,False,False,True,True,False,False,4,337.5,-0.3826834324,0.9238795325,25,1,7,2023,5,28,29,7,2023,5
1848,BRIDGEPORT,38.43,-80.48,ZION,37.97,-78.22,2024-08-01,Land,4597,237.51,2024-08-09,,Political Protest,Low,2024-08-01,India,SHORT GAP,1.52,ESE,204,204,0,False,True,False,False,False,False,False,False,True,False,0,112.5,0.9238795325,-0.3826834324,28,1,8,2024,3,8,9,8,2024,4
3285,COTTON GIN,38.7128,-80.4096,CORONA,33.87,-117.58,2023-01-01,Sea,1325,3732.88,2023-01-12,,Strike,High,2023-01-07,Nigeria,JACKSONVILLE,1.33,SE,85,85,2,False,False,False,True,False,False,False,False,False,True,1,135.0,0.7071067812,-0.7071067812,14,1,1,2023,6,11,12,1,2023,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,COOPSTOWN,0.96,NNE,774,774,0,False,True,False,False,False,False,False,False,True,False,0,22.5,0.3826834324,0.9238795325,1,1,8,2024,3,14,15,8,2024,3
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,BLACKSBURG,5.79,ENE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,67.5,0.9238795325,0.3826834324,9,1,7,2023,5,15,16,7,2023,6
1682,DRIGGER XRDS,32.22,-91.21,WHITE CITY,37.9276,-87.5581,2025-02-01,Land,1971,6202.76,2025-02-17,,Riots,Critical,2025-02-02,Myanmar,JOYCE,1.05,NNE,5,5,3,False,False,True,False,False,False,False,False,True,False,2,22.5,0.3826834324,0.9238795325,1,1,2,2025,5,16,17,2,2025,0
2071,(PNE)NE ARPT PHILADE,37.39,-91.2426,CADILLAC WEXFORD ARP,44.26,-85.43,2023-07-01,Sea,3954,5273.1,2023-07-23,,Riots,Critical,2023-07-11,India,MILL CREEK,3.0,NNW,87,87,3,False,True,False,False,False,False,False,False,False,True,2,337.5,-0.3826834324,0.9238795325,4,1,7,2023,5,22,23,7,2023,6
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,FINNEYWOOD,1.3,WSW,630,630,0,False,True,False,False,False,False,False,True,False,False,0,247.5,-0.9238795325,-0.3826834324,20,1,8,2024,3,7,8,8,2024,3
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,HILLTONIA,0.9,SE,242,242,3,False,False,False,False,False,False,True,True,False,False,4,135.0,0.7071067812,-0.7071067812,6,1,7,2023,5,4,5,7,2023,2
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,FREE UNION,2.0,SSE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,157.5,0.3826834324,-0.9238795325,84,1,8,2024,3,5,6,8,2024,1
1405,MODOC,36.6357,-96.4,SENECA CREEK,39.3,-76.38,2023-09-01,Sea,8360,9467.44,2023-09-07,,Armed Conflict,Moderate,2023-09-10,India,OKMULGEE,0.0,N,154,154,1,False,True,False,False,False,False,False,False,False,True,5,0.0,0.0,1.0,9,1,9,2023,4,6,7,9,2023,3
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,SKIPWITH,0.78,E,557,557,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,20,1,8,2024,3,11,12,8,2024,0
1033,(RSL)RUSSELL MUNI AR,38.32,-80.1774,CAMP NELSON,36.1372,-118.6095,2023-01-01,Air,1987,6497.71,2023-01-07,,Strike,High,2023-01-07,Nigeria,MINERAL WELLS,0.69,N,74,74,2,False,False,False,True,False,False,False,True,False,False,1,0.0,0.0,1.0,25,1,1,2023,6,6,7,1,2023,5
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,POLKTON,4.26,NE,273,273,2,True,False,False,False,False,False,False,True,False,False,1,45.0,0.7071067812,0.7071067812,24,1,9,2024,6,17,18,9,2024,2
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,WILSON,0.8,W,286,286,2,True,False,False,False,False,False,False,False,False,True,1,270.0,-1.0,-1.836970199e-16,5,1,9,2024,6,6,7,9,2024,5
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,(FAY)GRANNIS FLD FAY,2.03,SW,654,654,0,False,True,False,False,False,False,False,False,False,True,0,225.0,-0.7071067812,-0.7071067812,5,1,8,2024,3,5,6,8,2024,1
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,BRIGHTON,0.83,W,774,774,0,False,True,False,False,False,False,False,False,True,False,0,270.0,-1.0,-1.836970199e-16,10,1,8,2024,3,14,15,8,2024,3
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,MILLBROOK,1.94,WSW,557,557,0,False,True,False,False,False,False,False,True,False,False,0,247.5,-0.9238795325,-0.3826834324,44,1,8,2024,3,11,12,8,2024,0
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,HAYFIELD,1.99,SSE,774,774,0,False,True,False,False,False,False,False,False,True,False,0,157.5,0.3826834324,-0.9238795325,24,1,8,2024,3,14,15,8,2024,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,TEMPLETON,2.84,ENE,774,774,0,False,True,False,False,False,False,False,False,True,False,0,67.5,0.9238795325,0.3826834324,29,1,8,2024,3,14,15,8,2024,3
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,TAYLORS CORNER,1.11,NNE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,22.5,0.3826834324,0.9238795325,2,1,8,2024,3,5,6,8,2024,1
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,PURDUM,0.86,SSW,517,517,0,False,True,False,False,False,False,False,True,False,False,0,202.5,-0.3826834324,-0.9238795325,8,1,8,2024,3,12,13,8,2024,1
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,BANCO,0.51,NNW,774,774,0,False,True,False,False,False,False,False,False,True,False,0,337.5,-0.3826834324,0.9238795325,24,1,8,2024,3,14,15,8,2024,3
1112,CHEF MENTEUR,32.5443,-94.1547,SACRAMENTO,38.548,-121.4721,2023-03-01,Sea,7191,8593.4,2023-03-19,,Riots,Low,2023-02-19,Ethiopia,BAYOU D ARBONNE LAKE,4.13,W,144,144,0,True,False,False,False,False,False,False,False,False,True,2,270.0,-1.0,-1.836970199e-16,2,1,3,2023,2,18,19,3,2023,6
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,SKIPWITH,1.11,E,654,654,0,False,True,False,False,False,False,False,False,False,True,0,90.0,1.0,6.123233996e-17,20,1,8,2024,3,5,6,8,2024,1
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,SOWERS,2.41,NE,246,246,0,True,False,False,False,False,False,False,True,False,False,2,45.0,0.7071067812,0.7071067812,12,1,3,2023,2,24,25,3,2023,5
657,(ELP)EL PASO INTL AR,36.6139,-91.1,GALESTOWN,38.56,-75.72,2023-07-01,Sea,9039,9327.81,2023-07-15,,Riots,Critical,2023-07-11,India,FRUITLAND,2.0,E,109,109,3,False,True,False,False,False,False,False,False,False,True,2,90.0,1.0,6.123233996e-17,11,1,7,2023,5,14,15,7,2023,5
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,LONE VLY,1.27,WNW,346,277,0,False,True,False,False,False,False,False,False,False,True,0,292.5,-0.9238795325,0.3826834324,3,1,8,2024,3,24,25,8,2024,6
3407,SERENA,39.365,-80.37,BLOOMFIELD,39.5636,-81.2089,2023-01-01,Air,785,3647.62,2023-01-08,,Strike,High,2023-01-07,Nigeria,STEWART,1.38,N,90,90,2,False,False,False,True,False,False,False,True,False,False,1,0.0,0.0,1.0,18,1,1,2023,6,7,8,1,2023,6
380,GANSEVOORT,32.3305,-82.936,FOLLY BEACH C-MAN (FBIS1),32.5425,-79.6639,2023-07-01,Air,8684,7706.32,2023-07-17,,Border Skirmish,Critical,2023-07-09,Ukraine,NIXON,5.98,SE,199,199,3,False,False,False,False,False,False,True,True,False,False,4,135.0,0.7071067812,-0.7071067812,7,1,7,2023,5,16,17,7,2023,0
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,ELLENBORO,3.73,ENE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,67.5,0.9238795325,0.3826834324,8,1,7,2023,5,15,16,7,2023,6
2814,WARRENTON,37.33,-82.1991,KENNEBUNK LOWER VLG,43.38,-70.53,2023-09-01,Sea,9593,5455.27,2023-09-05,,Political Protest,Moderate,2023-08-30,India,HILLSVILLE,0.0,N,126,126,1,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,1,1,9,2023,4,4,5,9,2023,1
4213,REXBURG MDSN CO ARPT,36.18,-94.7089,ARTESIAN,33.2805,-92.4301,2023-04-01,Sea,6330,6707.05,2023-04-27,,Political Protest,High,2023-04-08,Pakistan,BLUE EYE,4.23,W,169,169,2,False,False,False,False,True,False,False,False,False,True,0,270.0,-1.0,-1.836970199e-16,3,1,4,2023,5,26,27,4,2023,3
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,BATTLE GROUND,1.76,WNW,266,266,0,False,True,False,False,False,False,False,False,False,True,0,292.5,-0.9238795325,0.3826834324,20,1,8,2024,3,22,23,8,2024,4
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,CLAY CENTER,0.53,W,120,120,0,False,True,False,False,False,False,False,False,False,True,1,270.0,-1.0,-1.836970199e-16,1,1,8,2024,3,19,20,8,2024,1
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,TERRELL MUNI ARPT,0.69,N,226,226,0,True,False,False,False,False,False,False,True,False,False,2,0.0,0.0,1.0,9,1,3,2023,2,15,16,3,2023,3
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,CLEARVIEW,3.0,NNW,226,226,0,True,False,False,False,False,False,False,True,False,False,2,337.5,-0.3826834324,0.9238795325,1,1,3,2023,2,15,16,3,2023,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,THOMPSON,0.0,N,774,774,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,2,1,8,2024,3,14,15,8,2024,3
